"nav","nav_date","scheme_id","fund_house","scheme_name","pay_out","type","category","sub_category"
"1378.706","2018-01-31","118460","IDBI Mutual Fund","IDBI UST Monthly IDCW Direct","INF397L01AS0","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1065.8553","2018-01-31","113254","IDBI Mutual Fund","IDBI UST Monthly IDCW","INF397L01711","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1852.145","2018-01-31","118350","IDBI Mutual Fund","IDBI UST Growth Direct","INF397L01AV4","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1031.1906","2018-01-31","118459","IDBI Mutual Fund","IDBI UST Daily IDCW Direct","","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1851.2377","2018-01-31","126166","IDBI Mutual Fund","IDBI UST Bonus Direct","INF397L01FN0","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1017.0054","2018-01-31","113252","IDBI Mutual Fund","IDBI UST Daily IDCW","","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1798.009","2018-01-31","126165","IDBI Mutual Fund","IDBI UST Bonus Regular","INF397L01FM2","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1665.1998","2018-01-31","116424","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Growth Option","INF666M01097","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1002.3383","2018-01-31","119145","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Direct Plan - Weekly Dividend Option","INF666M01576","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1001.8843","2018-01-31","119147","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Direct Plan - Monthly Dividend Option","INF666M01592","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1706.578","2018-01-31","119143","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Direct Plan - Growth Option","INF666M01535","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1001.9315","2018-01-31","119146","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Direct Plan - Fortnightly Dividend Option","INF666M01584","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1003.521","2018-01-31","116610","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Daily Dividend Option","","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1004.3509","2018-01-31","119144","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Direct Plan - Daily Dividend Option","","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1003.0492","2018-01-31","116425","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Weekly Dividend Option","INF666M01139","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1001.8878","2018-01-31","116427","Groww Mutual Fund","Indiabulls Ultra Short Term Fund - Monthly Dividend Option","INF666M01154","Open Ended Schemes","Debt Scheme","Ultra Short Duration Fund"
"1000.24","2018-01-31","118891","Taurus Mutual Fund","Taurus Liquid Fund-Direct Plan-SI Daily Dividend Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1001.1665","2018-01-31","118892","Taurus Mutual Fund","Taurus Liquid Fund-Direct Plan-SI Weekly Dividend Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1751.0298","2018-01-31","118893","Taurus Mutual Fund","Taurus Liquid Fund-Direct Plan-SI Growth Option","INF044D01DK6","Open Ended Schemes","Debt Scheme","Liquid Fund"
"999.3599","2018-01-31","111703","Taurus Mutual Fund","Taurus Liquid Fund - Regular Plan -SI Daily Dividend Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"999.7432","2018-01-31","113248","Taurus Mutual Fund","Taurus Liquid Fund - Regular Plan - SI Weekly Dividend Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1744.9952","2018-01-31","111915","Taurus Mutual Fund","Taurus Liquid Fund - Regular Plan - SI Growth Option","INF044D01534","Open Ended Schemes","Debt Scheme","Liquid Fund"
"11.6398","2018-01-31","100621","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"11.6825","2018-01-31","103394","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10","2018-01-31","140004","Sundaram Mutual Fund","Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Redemption More Than Three Years","INF903JA1559","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.8614","2018-01-31","140003","Sundaram Mutual Fund","Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Redemption Less Than Three Years","INF903JA1542","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10","2018-01-31","140005","Sundaram Mutual Fund","Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Dividend More Than Three Years","INF903JA1575","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.8525","2018-01-31","140006","Sundaram Mutual Fund","Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Dividend Less Than Three Years","INF903JA1567","Open Ended Schemes","Debt Scheme","Liquid Fund"
"12.1819","2018-01-31","100619","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.548","2018-01-31","100623","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)","INF903J01GH9","Open Ended Schemes","Debt Scheme","Liquid Fund"
"33.7094","2018-01-31","100618","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Growth","INF903J01GG1","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.1025","2018-01-31","119688","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.9468","2018-01-31","100622","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.0953","2018-01-31","100620","Sundaram Mutual Fund","Sundaram Money Fund Retail Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"34.7912","2018-01-31","103393","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.5349","2018-01-31","103396","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)","INF903J01GV0","Open Ended Schemes","Debt Scheme","Liquid Fund"
"36.0702","2018-01-31","103397","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Growth","INF903J01GU2","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.979","2018-01-31","103395","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.0953","2018-01-31","103392","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"12.8935","2018-01-31","118328","Sundaram Mutual Fund","Sundaram Money Fund Regular Plan - Bonus","INF903J01MB0","Open Ended Schemes","Debt Scheme","Liquid Fund"
"35.1757","2018-01-31","102703","Sundaram Mutual Fund","Sundaram Money Fund Institutional Plan - Growth","INF903J01GN7","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.0953","2018-01-31","102701","Sundaram Mutual Fund","Sundaram Money Fund Institutional Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"11.7019","2018-01-31","119691","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"34.8831","2018-01-31","119689","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"10.6776","2018-01-31","119687","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)","INF903J01QC9","Open Ended Schemes","Debt Scheme","Liquid Fund"
"36.2081","2018-01-31","119686","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Growth","INF903J01QF2","Open Ended Schemes","Debt Scheme","Liquid Fund"
"25.9504","2018-01-31","119692","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"12.9578","2018-01-31","119690","Sundaram Mutual Fund","Sundaram Money Fund Direct Plan - Bonus","INF903J01RL8","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1025.3777","2018-01-31","119466","Principal Mutual Fund","Principal Cash Management Fund -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly","INF173K01GV8","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1666.802","2018-01-31","100898","Principal Mutual Fund","Principal Cash Management Fund -Growth Option","INF173K01DA9","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1007.5403","2018-01-31","100896","Principal Mutual Fund","Principal Cash Management Fund - Weekly Income Distribution CUM Capital Withdrawal Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1025.3335","2018-01-31","100897","Principal Mutual Fund","Principal Cash Management Fund - Monthly Income Distribution CUM Capital Withdrawal Option","INF173K01BV9","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1008.0631","2018-01-31","119469","Principal Mutual Fund","Principal Cash Management Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000.6367","2018-01-31","119467","Principal Mutual Fund","Principal Cash Management Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1673.5096","2018-01-31","119468","Principal Mutual Fund","Principal Cash Management Fund - Direct Plan - Growth Option","INF173K01GU0","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000.8893","2018-01-31","100895","Principal Mutual Fund","Principal Cash Management Fund - Daily Income Distribution CUM Capital Withdrawal","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"105.6103","2018-01-31","139605","PGIM India Mutual Fund","PGIM India Insta Cash Fund - Unclamied Dividend Plan - Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"106.3691","2018-01-31","139604","PGIM India Mutual Fund","PGIM India Insta Cash Fund - Unclaimed Redemption Plan - Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"109.8238","2018-01-31","139603","PGIM India Mutual Fund","PGIM India Insta Cash Fund - Unclaimed Dividend Plan - Below 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"109.9644","2018-01-31","139602","PGIM India Mutual Fund","PGIM India Insta Cash Fund - Unlcaimed Redemption Plan - Below 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"2773.6235","2018-01-31","118610","Nippon India Mutual Fund","Reliance Liquid Fund - Cash Plan - Direct Plan - Growth Plan - Growth Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1114.15","2018-01-31","118618","Nippon India Mutual Fund","Reliance Liquid Fund - Cash Plan - Direct Plan Daily Dividend Reinvestment Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1092.1084","2018-01-31","118611","Nippon India Mutual Fund","Reliance Liquid Fund - Cash Plan - Direct Plan Weekly Dividend Reinvestment Option","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1017.2933","2018-01-31","118612","Nippon India Mutual Fund","Reliance Liquid Fund - Cash Plan - Direct Plan Quarterly Dividend Plan","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1004.2553","2018-01-31","118609","Nippon India Mutual Fund","Reliance Liquid Fund - Cash Plan - Direct Plan Monthly Dividend Plan","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000.8045","2018-01-31","122235","L&T Mutual Fund","L&T Liquid Fund - Direct Plan - Weekly IDCW","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"2348.2893","2018-01-31","112457","L&T Mutual Fund","L&T Liquid Fund -Regular Plan - Growth","INF917K01JH1","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1011.7794","2018-01-31","112445","L&T Mutual Fund","L&T Liquid Fund -Regular Plan - Daily IDCW","INF917K01JB4","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1001.9735","2018-01-31","112458","L&T Mutual Fund","L&T Liquid Fund - Regular Plan - Weekly IDCW","INF917K01BK2","Open Ended Schemes","Debt Scheme","Liquid Fund"
"2355.038","2018-01-31","119790","L&T Mutual Fund","L&T Liquid Fund - Direct Plan -Growth","INF917K01HF9","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1012.8887","2018-01-31","119791","L&T Mutual Fund","L&T Liquid Fund - Direct Plan -Daily IDCW","INF917K01HG7","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1005.4786","2018-01-31","119765","Kotak Mahindra Mutual Fund","Kotak Liquid Fund - Weekly  Payout of Income Distribution cum capital withdrawal option - Direct","INF174K01NF5","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1005.2683","2018-01-31","113102","IDBI Mutual Fund","IDBI Liquid Fund-Daily IDCW","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1004.607","2018-01-31","113104","IDBI Mutual Fund","IDBI Liquid Fund- Monthly IDCW","INF397L01976","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1003.3305","2018-01-31","118451","IDBI Mutual Fund","IDBI Liquid Fund-Weekly IDCW Direct","INF397L01AM3","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1018.3527","2018-01-31","113103","IDBI Mutual Fund","IDBI Liquid Fund-Weekly IDCW","INF397L01950","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1829.2484","2018-01-31","113096","IDBI Mutual Fund","IDBI Liquid Fund-Growth","INF397L01984","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1002.3548","2018-01-31","118450","IDBI Mutual Fund","IDBI Liquid Fund-Daily IDCW Direct","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1003.1806","2018-01-31","118449","IDBI Mutual Fund","IDBI Liquid Fund- Monthly IDCW Direct","INF397L01AK7","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1838.7097","2018-01-31","118345","IDBI Mutual Fund","IDBI Liquid Fund Growth Direct","INF397L01AH3","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1379.0302","2018-01-31","126163","IDBI Mutual Fund","IDBI Liquid Fund Bonus Direct","INF397L01FP5","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1371.9404","2018-01-31","126164","IDBI Mutual Fund","IDBI Liquid Fund Bonus Regular","INF397L01FO8","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000","2018-01-31","139239","HSBC Mutual Fund","HSBC Cash Fund - Unclaimed Redemption Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1123.1106","2018-01-31","139240","HSBC Mutual Fund","HSBC Cash Fund - Unclaimed Redemption Below 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1123.1106","2018-01-31","139237","HSBC Mutual Fund","HSBC Cash Fund - Unclaimed Dividend Below 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000","2018-01-31","139238","HSBC Mutual Fund","HSBC Cash Fund - Unclaimed Dividend Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"2691.3606","2018-01-31","118910","HSBC Mutual Fund","HSBC Cash Fund - Institutional Plan - Growth","INF336L01BT4","Open Ended Schemes","Debt Scheme","Liquid Fund"
"3437.333","2018-01-31","100873","HDFC Mutual Fund","HDFC Liquid Fund-PREMIUM- Growth","INF179KB1HN4","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1225.98","2018-01-31","100877","HDFC Mutual Fund","HDFC Liquid Fund-Premium Plan - Dividend-Daily","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000","2018-01-31","141162","Edelweiss Mutual Fund","Edelweiss Liquid Fund - Unclaimed Redemption Plan- Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1056.0116","2018-01-31","141161","Edelweiss Mutual Fund","Edelweiss Liquid Fund - Unclaimed Dividend Plan- Upto 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1000","2018-01-31","141159","Edelweiss Mutual Fund","Edelweiss Liquid Fund - Unclaimed Dividend Plan- Above 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1056.02","2018-01-31","141160","Edelweiss Mutual Fund","Edelweiss Liquid Fund - Unclaimed Redemption Plan- Upto 3 years","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1107.6342","2018-01-31","139562","BNP Paribas Mutual Fund","BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED DIV 36A -- GROWTH OPTION","INF251K01OL7","Open Ended Schemes","Debt Scheme","Liquid Fund"
"1001.3122","2018-01-31","130487","BNP Paribas Mutual Fund","BNP PARIBAS LIQUID FUND -- DIRECT PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION","","Open Ended Schemes","Debt Scheme","Liquid Fund"
"2638.291","2018-01-31","130479","BNP Paribas Mutual Fund","BNP PARIBAS LIQUID FUND -- DIRECT PLAN - GROWTH OPTION","INF251K01NO3","Open Ended Schemes","Debt Scheme","Liquid Fund"
